বই,হাদিস নাম্বার,হাদিসের মান,আরবি,বর্ণনাকারী,বাংলা
মিশকাতুল মাসাবিহ,৭৮১,দুর্বল হাদিস,وَعَنْ أَبِي هُرَيْرَةَ أَنَّ رَسُولَ اللهِ ﷺ قَالَ إِذَا صَلّى أَحَدُكُمْ فَلْيَجْعَلْ تِلْقَاءَ وَجْهِه شَيْئًا فَإِنْ لَمْ يَجِدْ فَلْيَنْصِبْ عَصًا فَإِنْ لَمْ يَكُنْ مَعَه عَصًا فَلْيَخْطُطْ خَطًّا ثُمَّ لَا يَضُرُّه مَا مَرَّ أَمَامَه. رَوَاهُ أَبُوْ دَاوٗدَ وابن مَاجَةَ,আবূ হুরায়রাহ্ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন : তোমাদের কেউ যখন সলাত আদায় করবে সে যেন তার সামনে কিছু গেড়ে দেয়। কিছু যদি না পায় তাহলে তার লাঠিটা যেন দাঁড় করিয়ে দেয়। যদি তার সাথে লাঠিও না থাকে, তাহলে সে যেন সামনে একটা রেখা টেনে দেয়। এরপর তার সামনে দিয়ে কিছু যাতায়াত করলে তার কোন ক্ষতি হবে না। [১]"
মিশকাতুল মাসাবিহ,৭৮২,সহিহ হাদিস,وَعَنْ سَهْلِ بْنِ أَبِي حَثْمَةَ قَالَ قَالَ رَسُوْلُ اللهِ ﷺ إِذَا صَلّى أَحَدُكُمْ إِلى سُتْرَةٍ فَلْيَدْنُ مِنْهَا لَا يَقْطَعُ الشَّيْطَانُ عَلَيْهِ صَلَاتَه. رَوَاهُ أَبُوْ دَاوٗدَ,সাহল ইবনু আবূ হাসমাহ্ (রাঃ) থেকে বর্ণিত:,তিনি বলেন রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন : তোমাদের কেউ সুতরাহ্ দাঁড় করিয়ে সলাত আদায় করলে সে যেন সুতরার কাছাকাছি দাঁড়ায়। তাহলে শয়তান তার সলাত নষ্ট করতে পারবে না। [১]
মিশকাতুল মাসাবিহ,৭৮৩,দুর্বল হাদিস,وَعَنِ الْمِقْدَادِ بْنِ الْأَسْوَدِ قَالَ رَأَيْتُ رَسُولَ اللهِ ﷺ يُصَلِّي إِلى عُودٍ وَلَا عَمُودٍ وَلَا شَجَرَةٍ اِلَّا جَعَلَه عَلى حَاجِبِهِ الْأَيْمَنِ أَوْ الْأَيْسَرِ وَلَا يَصْمُدُ لَه صَمْدًا. رَوَاهُ أَبُوْ دَاوٗدَ,মিক্বদাদ ইবনু আসওয়াদ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, আমি রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম)-কে কখনও কোন কাঠ, স্তম্ভ অথবা কোন গাছকে (সোজাসুজি) সামনে রেখে সলাত আদায় করতে দেখিনি। যখনই দেখেছি তিনি, এগুলকে নিজের ডান ভ্রু অথবা বাম ভ্রুর সোজাসুজি রেখেছেন। নাক বরাবর সোজা রাখেননি। [১]"
মিশকাতুল মাসাবিহ,৭৮৪,দুর্বল হাদিস,وَعَنْ الْفَضْلِ بْنِ عَبَّاسٍ قَالَ أَتَانَا رَسُولُ اللهِ ﷺ وَنَحْنُ فِي بَادِيَةٍ لَنَا وَمَعَه عَبَّاسٌ فَصَلّى فِي صَحْرَاءَ لَيْسَ بَيْنَ يَدَيْهِ سُتْرَةٌ وَحِمَارَةٌ لَنَا وَكَلْبَةٌ تَعْبَثَانِ بَيْنَ يَدَيْهِ فَمَا بَالى ذلِكَ. رَوَاهُ أَبُوْ دَاوٗدَ وَالنَّسَائِـيُِّ نَحْوَه,ফাযল ইবনু ‘আব্বাস (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) আমাদের কাছে তাশরীফ আনলেন। আর আমরা তখন বনে অবস্থান করছিলাম। তাঁর সাথে ছিলেন আমার পিতা ‘আব্বাস (রাঃ)। নবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) তখন ময়দানে সলাত আদায় করলেন, সামনে কোন আড়াল ছিল না। সে সময় আমাদের একটা গাধী ও একটি কুকুর তাঁর সামনে খেলাধূলা করছিল। কিন্ত নবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) এদিকে কোন দৃষ্টি দিলেন না। [১]"
মিশকাতুল মাসাবিহ,৭৮৫,দুর্বল হাদিস,وَعَنْ أَبِي سَعِيدٍ قَالَ قَالَ رَسُولُ اللهِ ﷺ لَا يَقْطَعُ الصَّلَاةَ شَيْءٌ وَادْرَءُوا مَا اسْتَطَعْتُمْ فَإِنَّمَا هُوَ شَيْطَانٌ. رَوَاهُ أَبُوْ دَاوٗدَ,আবূ সা‘ঈদ আল খুদরী (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন : কোন কিছুই সলাত নষ্ট করতে পারে না। এরপরও সলাতের সম্মুখ দিয়ে কিছু যাতায়াত করলে সাধ্য অনুযায়ী তাকে বাধা দিবে। নিশ্চয়ই তা শায়ত্বন। [১]"
মিশকাতুল মাসাবিহ,৭৮৬,সহিহ হাদিস,عَنْ عَائِشَةَ قَالَتْ كُنْتُ أَنَامُ بَيْنَ يَدَيْ رَسُولِ اللهِ ﷺ وَرِجْلَايَ فِي قِبْلَتِه فَإِذَا سَجَدَ غَمَزَنِي فَقَبَضْتُ رِجْلَيَّ فَإِذَا قَامَ بَسَطْتُهُمَا قَالَتْ وَالْبُيُوتُ يَوْمَئِذٍ لَيْسَ فِيهَا مَصَابِيحُ. مُتَّفَقٌ عَلَيْهِ,আয়িশাহ্ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, আমি রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম)-এর সামনে ঘুমাতাম। আর আমার দু’ পা থাকত তাঁর ক্বিবলার দিকে। তিনি যখন সাজদাহ্‌ দিতেন আমাকে টোকা দিতেন। আমি আমার পা দু’টি গুটিয়ে নিতাম। তারপর তিনি দাঁড়িয়ে গেলে আমি আমার দু’ পা লম্বা করে দিতাম। ‘আয়িশাহ্‌ (রাঃ) বলেন, সে সময় ঘরে আলো থাকত না। [১]"
মিশকাতুল মাসাবিহ,৭৮৭,দুর্বল হাদিস,وَعَنْ أَبِي هُرَيْرَةَ قَالَ قَالَ رَسُوْلُ الله ﷺ لَوْ يَعْلَمُ أَحَدُكُمْ مَا لَه فِي أَنْ يَمُرَّ بَيْنَ يَدَيْ أَخِيهِ مُعْتَرِضًا فِي الصَّلَاةِ كَانَ لَانْ يُقِيمَ مِائَةَ عَامٍ خَيْرٌ لَه مِنَ الْخَطْوَةِ الَّتِي خَطَا. رَوَاهُ اِبْنُ مَاجَةَ,আবূ হুরায়রাহ্ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রসূলুল্লাহ সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম বলেছেনঃ সলাত (সালাত/নামায/নামাজ) আদায়কারীর সামনে দিয়ে যাতায়াত কত বড় গুনাহ তা যদি তোমাদের কেউ জানতো, তাহলে সে (সলাত আদায়কারীর সামনে দিয়ে) যাতায়াতের চেয়ে এক শত বছর পর্যন্ত (এক জায়গায়) দাঁড়িয়ে থাকাকে বেশী উত্তম মনে করতো। (ইবনু মাজাহ্)[১]"
মিশকাতুল মাসাবিহ,৭৮৮,মাক্বতু,وَعَنْ كَعْبِ بْنِ الْأَحْبَارِ قَالَ لَوْ يَعْلَمُ الْمَارُّ بَيْنَ يَدَيْ الْمُصَلِّي مَاذَا عَلَيْهِ لَكَانَ أَنْ يُخْسَفَ بِه خَيْرًا لَه مِنْ أَنْ يَمُرَّ بَيْنَ يَدَيْهِ وَفِي رِوَايَةٍ : اَهْوَنَ عَلَيْهِ. رَوَاهُ مَالِكٌ,কা‘ব ইবনু আহবার (রহঃ) থেকে বর্ণিত:,"তিনি বলেন, যদি সলাত (সালাত/নামায/নামাজ) আদায়কারীর সামনে দিয়ে অতিক্রমকারী জানতো তার এই অপরাধের শাস্তি কি, তাহলে সে নিজের জন্য ভূগর্ভে ধ্বসে যাওয়াকে সলাত আদায়কারীর সামনে দিয়ে যাবার চেয়েও উত্তম মনে করতো। অন্য এক বর্ণনায় ‘উত্তম’-এর স্থানে ‘বেশী সহজ’ শব্দ এসেছে। (মালিক)[১]"
মিশকাতুল মাসাবিহ,৭৮৯,দুর্বল হাদিস,وَعَنْ ابْنِ عَبَّاسٍ قَالَ قَالَ رَسُوْلُ اللهِ ﷺ إِذَا صَلّى أَحَدُكُمْ إِلى غَيْرِ السُتْرَةٍ فَإِنَّه يَقْطَعُ صَلَاتَهُ الْحِمَارُ وَالْخِنْزِيرُ وَالْيَهُودِيُّ وَالْمَجُوسِيُّ وَالْمَرْأَةُ وَيُجْزِئُ عَنْهُ إِذَا مَرُّوا بَيْنَ يَدَيْهِ عَلى قَذْفَةٍ بِحَجَرٍ. رَوَاهُ أَبُوْ دَاوٗدَ,ইবনু ‘আব্বাস (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রসূলুল্লাহ সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম বলেছেনঃ তোমাদের কেউ যখন আড়াল ছাড়া (সুতরাহ্) সলাত (সালাত/নামায/নামাজ) আদায় করে, আর তার সম্মুখ দিয়ে গাধা, শূকর, ইয়াহূদী, মাজূসী ও স্ত্রীলোক অতিক্রম করে তাহলে তার সলাত (সালাত/নামায/নামাজ) ভেঙ্গে যাবে। তবে যদি একটি কঙ্কর নিক্ষেপের পরিমাণ দূর দিয়ে যায় তাহলে কোন দোষ নেই। (আবূ দাঊদ)[১]"
মিশকাতুল মাসাবিহ,৭৯০,সহিহ হাদিস,عَنْ أَبِي هُرَيْرَةَ أَنَّ رَجُلًا دَخَلَ الْمَسْجِدَ وَرَسُولُ اللهِ ﷺ جَالِسٌ فِي نَاحِيَةِ الْمَسْجِدِ فَصَلّى ثُمَّ جَاءَ فَسَلَّمَ عَلَيْهِ فَقَالَ لَه رَسُوْل اللهِ ﷺ وَعَلَيْكَ السَّلَامُ ارْجِعْ فَصَلِّ فَإِنَّكَ لَمْ تُصَلِّ فَرَجَعَ فَصَلّى ثُمَّ سَلَّمَ فَقَالَ وَعَلَيْكَ ارْجِعْ فَصَلِّ فَإِنَّكَ لَمْ تُصَلِّ قَالَ فِي الثَّالِثَةِ اَوْ فِى التَّي بَعْدَهَا عَلِّمْنِي يَا رَسُوْلَ الله فَقَالَ إِذَا قُمْتَ إِلَى الصَّلَاةِ فَأَسْبِغْ الْوُضُوءَ ثُمَّ اسْتَقْبِلِ الْقِبْلَةَ فَكَبِّرْ ثُمَّ اقْرَأْ بِمَا تَيَسَّرَ مَعَكَ مِنَ الْقُرْآنِ ثُمَّ ارْكَعْ حَتّى تَطْمَئِنَّ رَاكِعًا ثُمَّ ارْفَعْ حَتّى تَسْتَوِيَ قَائِما ثُمَّ اسْجُدْ حَتّى تَطْمَئِنَّ سَاجِدًا ثُمَّ ارْفَعْ حَتّى تَسْتَوِيَ قَائِمًا ثُمَّ افْعَلْ ذلِكَ فِي صَلَاتِكَ كُلِّهَا. مُتَّفَقٌ عَلَيْهِ,আবূ হুরায়রাহ্ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, এক ব্যক্তি মাসজিদে প্রবেশ করে সলাত (সালাত/নামায/নামাজ) আদায় করলো। রসূলুল্লাহ সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম তখন মাসজিদের এক কোণে বসা ছিলেন। এরপর লোকটি রসূলুল্লাহ সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম-এর নিকট এসে তাঁকে সালাম জানালো। তিনি (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) তাকে বললেন, ‘‘ওয়া ‘আলায়কাস্ সালা-ম; যাও, আবার সলাত আদায় কর। তোমার সলাত হয়নি।’’ সে আবার গেল ও সলাত আদায় করলো। আবার এসে রসূলুল্লাহ সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম-কে সালাম করলো। তিনি উত্তরে বললেন, ‘‘ওয়া ‘আলায়কাস্ সালা-ম; আবার যাও, পুনরায় সলাত আদায় কর। তোমার সলাত হয়নি।’’ এরপর তৃতীয়বার কিংবা এর পরের বার লোকটি বললো, হে আল্লাহর রসূল! আমাকে শিখিয়ে দিন। তখন তিনি (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বললেন, তুমি যখন সলাত (সালাত/নামায/নামাজ) আদায় করতে ইচ্ছা করবে (প্রথম) ভালোভাবে উযূ (ওযু/ওজু/অজু) করবে। এরপর ক্বিবলার দিকে দাঁড়িয়ে তাকবীর তাহরীমা বলবে। তারপর কুরআন থেকে যা পড়া তোমার পক্ষে সহজ হয় তা পড়বে। তারপর রুকূ‘ করবে। রুকূ‘তে প্রশান্তির সাথে থাকবে। এরপর মাথা উঠাবে। সোজা হয়ে দাঁড়াবে। অতঃপর সাজদাহ্ (সিজদা/সেজদা) করবে। সাজদাতে স্থির থাকবে। তারপর মাথা উঠিয়ে স্থির হয়ে থাকবে। এরপর দ্বিতীয় সাজদাহ্ (সিজদা/সেজদা) করবে। সাজদায় স্থির থাকবে। আবার মাথা উঠিয়ে সোজা হয়ে দাঁড়াবে। এভাবে তুমি তোমার সব সলাত আদায় করবে। (বুখারী ও মুসলিম)[১]"
মিশকাতুল মাসাবিহ,৭৯১,সহিহ হাদিস,وَعَنْ عَائِشَةَ قَالَتْ كَانَ رَسُولُ اللهِ ﷺ يَسْتَفْتِحُ الصَّلَاةَ بِالتَّكْبِيرِ وَالْقِرَاءَةَ باِالْحَمْد لِلّهِ رَبِّ الْعَالَمِينَ وَكَانَ إِذَا رَكَعَ لَمْ يُشْخِصْ رَأْسَه وَلَمْ يُصَوِّبْهُ وَلَكِنْ بَيْنَ ذلِكَ وَكَانَ إِذَا رَفَعَ رَأْسَه مِنْ الرُّكُوعِ لَمْ يَسْجُدْ حَتّى يَسْتَوِيَ قَائِمًا وَكَانَ إِذَا رَفَعَ رَأْسَه مِنْ السَّجْدَةِ لَمْ يَسْجُدْ حَتّى يَسْتَوِيَ جَالِسًا وَكَانَ يَقُولُ فِي كُلِّ رَكْعَتَيْنِ التَّحِيَّةَ وَكَانَ يَفْرِشُ رِجْلَهُ الْيُسْرى وَيَنْصِبُ رِجْلَهُ الْيُمْنى وَكَانَ يَنْهى عَنْ عُقْبَةِ الشَّيْطَانِ وَيَنْهى أَنْ يَفْتَرِشَ الرَّجُلُ ذِرَاعَيْهِ افْتِرَاشَ السَّبُعِ وَكَانَ يَخْتِمُ الصَّلَاةَ بِالتَّسْلِيمِ. رَوَاهُ مُسْلِمٌ,আয়িশাহ্ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রসূলুল্লাহ সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম তাকবীর ও ক্বিরাআত (কিরআত) ‘‘আলহামদু লিল্লা-হি রব্বিল ‘আ-লামীন’’ দ্বারা সলাত (সালাত/নামায/নামাজ) শুরু করতেন। তিনি যখন রুকূ‘ করতেন মাথা খুব উপরেও করতেন না, আবার বেশী নীচুও করতেন না, মাঝামাঝি রাখতেন। রুকূ‘ হতে মাথা উঠিয়ে সোজা হয়ে না দাঁড়িয়ে সাজদায় যেতেন না। আবার সাজদাহ্ (সিজদা/সেজদা) হতে মাথা উঠিয়ে সোজা হয়ে না বসে দ্বিতীয় সাজদায় যেতেন না। প্রত্যেক দু’ রাক্‘আতের পরই বসে আত্তাহিয়্যাতু পড়তেন। বসার সময় তিনি তাঁর বাম পা বিছিয়ে দিতেন। ডান পা খাড়া রাখতেন। শায়ত্বনের (শয়তানের) মতো কুকুর বসা বসতে নিষেধ করতেন। সাজদায় পশুর মতো মাটিতে দু’ হাত বিছিয়ে দিতেও নিষেধ করতেন। নাবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম সলাত (সালাত/নামায/নামাজ) শেষ করতেন সালামের মাধ্যমে। (মুসলিম)[১]"
মিশকাতুল মাসাবিহ,৭৯২,সহিহ হাদিস,وَعَنْ أَبِيْ حُمَيْدٍ السَّاعِدِيُّ قَالَ فِيْ نَفَرٍ مِّنْ أَصْحَابِ رَسُوْل اللهِ ﷺ أَنَا أَحْفَظُكُمْ لِصَلَاةِ رَسُولِ اللهِ ﷺ رَأَيْتُه إِذَا كَبَّرَ جَعَلَ يَدَيْهِ حِذَاءَ مَنْكِبَيْهِ وَإِذَا رَكَعَ أَمْكَنَ يَدَيْهِ مِنْ رُكْبَتَيْهِ ثُمَّ هَصَرَ ظَهْرَه فَإِذَا رَفَعَ رَأْسَهُ اسْتَوى حَتّى يَعُودَ كُلُّ فَقَارٍ مَكَانَه فَإِذَا سَجَدَ وَضَعَ يَدَيْهِ غَيْرَ مُفْتَرِشٍ وَلَا قَابِضِهِمَا وَاسْتَقْبَلَ بِأَطْرَافِ أَصَابِعِ رِجْلَيْهِ الْقِبْلَةَ فَإِذَا جَلَسَ فِي الرَّكْعَتَيْنِ جَلَسَ عَلى رِجْلِهِ الْيُسْرى وَنَصَبَ الْيُمْنى فَإِذَا جَلَسَ فِي الرَّكْعَةِ الْآخِرَةِ قَدَّمَ رِجْلَهُ الْيُسْرى وَنَصَبَ الْأُخْرى وَقَعَدَ عَلى مَقْعَدَتِه. رَوَاهُ الْبُخَارِيُّ,আবূ হুমায়দ আস্ সা‘ইদী (রাঃ) থেকে বর্ণিত:,"তিনি রসূলুল্লাহ সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম-এর একদল সাহাবীর মধ্যে বললেন, রসূলুল্লাহ সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম-এর সলাত (সালাত/নামায/নামাজ) আপনাদের চেয়ে বেশি আমি মনে রেখেছি। আমি তাঁকে দেখেছি, তিনি তাকবীরে তাহরীমা বলার সময় দু্’ হাত দু’ কাঁধ বরাবর উঠাতেন। রুকূ‘ করার সময় পিঠ নুইয়ে রেখে দু’ হাত দিয়ে দু’ হাঁটু শক্ত করে ধরতেন। আর মাথা উঠিয়ে ঠিক সোজা হয়ে দাঁড়াতেন। এতে প্রতিটি গ্রন্থি স্ব-স্ব স্থানে চলে যেত। তারপর তিনি সাজদাহ্ (সিজদা/সেজদা) করতেন। এ সময় হাত দু’টি মাটির সাথে বিছিয়েও রাখতেন না, আবার পাঁজরের সাথে মিশাতেনও না এবং দু’ পায়ের আঙ্গুলগুলোর মাথা ক্বিবলামুখী করে রাখতেন। এরপর দু’ রাক্‘আতের পরে যখন বসতেন বাম পায়ের উপরে বসতেন ডান পা খাড়া রাখতেন। সর্বশেষ রাক্‘আতে বাম পা বাড়িয়ে দিয়ে আর অপর পা খাড়া রেখে নিতম্বের উপর (ভর করে) বসতেন। (বুখারী)[১]"
মিশকাতুল মাসাবিহ,৭৯৩,সহিহ হাদিস,وَعَنْ ابْنِ عُمَرَ أَنَّ رَسُولَ اللهِ ﷺ كَانَ يَرْفَعُ يَدَيْهِ حَذْوَ مَنْكِبَيْهِ إِذَا افْتَتَحَ الصَّلَاةَ وَإِذَا كَبَّرَ لِلرُّكُوعِ وَإِذَا رَفَعَ رَأْسَه مِنْ الرُّكُوعِ رَفَعَهُمَا كَذلِكَ وَقَالَ سَمِعَ اللّهُ لِمَنْ حَمِدَه رَبَّنَا وَلَكَ الْحَمْدُ وَكَانَ لَا يَفْعَلُ ذلِكَ فِي السُّجُودِ. مُتَّفَقٌ عَلَيْهِ,উমার (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রসূলুল্লাহ সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম সলাত (সালাত/নামায/নামাজ) শুরু করার সময় দু’ হাত কাঁধ পর্যন্ত উঠাতেন। আবার রুকূ‘তে যাবার তাকবীরে ও রুকূ‘ হতে উঠার সময় ‘‘সামি‘আল্লা-হু লিমান হামিদাহ, রব্বানা- ওয়ালাকাল হামদু’’ বলেও দু’ হাত একইভাবে উঠাতেন। কিন্তু সাজদার সময় এরূপ করতেন না। (বুখারী ও মুসলিম)[১]"
মিশকাতুল মাসাবিহ,৭৯৪,সহিহ হাদিস,وَعَنْ نَافِعٍ أَنَّ ابْنَ عُمَرَ كَانَ إِذَا دَخَلَ فِي الصَّلَاةِ كَبَّرَ وَرَفَعَ يَدَيْهِ وَإِذَا رَكَعَ رَفَعَ يَدَيْهِ وَإِذَا قَالَ سَمِعَ اللّهُ لِمَنْ حَمِدَه رَفَعَ يَدَيْهِ وَإِذَا قَامَ مِنْ الرَّكْعَتَيْنِ رَفَعَ يَدَيْهِ وَرَفَعَ ذلِكَ ابْنُ عُمَرَ إِلَى النَبِيِّ ﷺ. رَوَاهُ الْبُخَارِيُّ,নাফি' (রহঃ) থেকে বর্ণিত:,"তিনি বলেন, ‘আবদুল্লাহ ইবনু ‘উমার (রাঃ) সলাত (সালাত/নামায/নামাজ) আদায় শুরু করতে তাকবীরে তাহরীমা বলতেন এবং দু’ হাত উপরে উঠাতেন। রুকূ‘ হতে উঠার সময় ‘‘সামি‘আল্লা-হু লিমান হামিদাহ’’ বলার সময়ও দুই হাত উঠাতেন। এরপর দু’ রাক্‘আত আদায় করে দাঁড়াবার সময়ও দু’ হাত উপরে উঠাতেন। ইবনু ‘উমার (রাঃ) এসব কাজ রসূলুল্লাহ সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম করেছেন বলে জানিয়েছেন। (বুখারী)[১]"
মিশকাতুল মাসাবিহ,৭৯৫,সহিহ হাদিস,وَعَنْ مَالِكِ بْنِ الْحُوَيْرِثِ قَالَ كَانَ رَسُولُ اللهِ ﷺ إِذَا كَبَّرَ رَفَعَ يَدَيْهِ حَتّى يُحَاذِيَ بِهِمَا أُذُنَيْهِ وَإِذَا رَفَعَ رَأْسَه مِنْ الرُّكُوْعِ فَقَالَ سَمِعَ اللّهُ لِمَنْ حَمِدَه فَعَلَ مِثْلَ ذلِكَ وفى رواية حَتّى يُحَاذِيَ بِهِمَا فُرُوعَ أُذُنَيْهِ. مُتَّفَقٌ عَلَيْهِ,মালিক ইবনু হুওয়াইরিস (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, নাবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম তাকবীরে তাহরীমা বলার সময় তাঁর দু’ হাত তাঁর দু’ কান পর্যন্ত উপরে উঠাতেন। আর রুকূ‘ হতে মাথা উঠাবার সময় ‘‘সামি‘আল্লা-হু লিমান হামিদাহ’’ বলেও এরূপ করতেন। আর এক বর্ণনায় আছে, এমনকি তাঁর দু’ হাত তাঁর দু’ কানের লতি পর্যন্ত উঠাতেন। (বুখারী ও মুসলিম)[১]"
মিশকাতুল মাসাবিহ,৭৯৬,সহিহ হাদিস,وَعَنْهُ أَنَّه رَأَى النَّبِيَّ ﷺ يُصَلِّىْ فَإِذَا كَانَ فِي وِتْرٍ مِنْ صَلَاتِه لَمْ يَنْهَضْ حَتّى يَسْتَوِيَ قَاعِدًا. رَوَاهُ الْبُخَارِيُّ,মালিক ইবনু হুওয়াইরিস (রাঃ) থেকে বর্ণিত:,তিনি নাবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম-কে সলাত (সালাত/নামায/নামাজ) আদায় করতে দেখেছেন। নাবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম বেজোড় রাক্‘আতে সাজদাহ্ (সিজদা/সেজদা) হতে উঠে দাঁড়াবার আগে কিছুক্ষণ সোজা হয়ে বসতেন। (বুখারী)[১]
মিশকাতুল মাসাবিহ,৭৯৭,সহিহ হাদিস,وَعَنْ وَائِلِ بْنِ حُجْرٍ أَنَّه رَأَى النَّبِيَّ ﷺ رَفَعَ يَدَيْهِ حِينَ دَخَلَ فِي الصَّلَاةِ ثُمَّ الْتَحَفَ بِثَوْبِه ثُمَّ وَضَعَ يَدَهُ الْيُمْنى عَلَى الْيُسْرى فَلَمَّا أَرَادَ أَنْ يَرْكَعَ أَخْرَجَ يَدَيْهِ مِنْ الثَّوْبِ ثُمَّ رَفَعَهُمَا وَكَبَّرَ فَرَكَعَ فَلَمَّا قَالَ سَمِعَ اللّهُ لِمَنْ حَمِدَه رَفَعَ يَدَيْهِ فَلَمَّا سَجَدَ سَجَدَ بَيْنَ كَفَّيْهِ . رَوَاهُ مُسْلِمٌ,ওয়ায়িল ইবনু হূজর (রাঃ) থেকে বর্ণিত:,"নবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম )-কে দেখেছেন যে, তিনি (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) সলাত শুরু করার সময় দু’হাত উঠিয়ে তাকবীর বললেন। এরপর হাত কাপরের ভিতর ঢেকে নিলেন এবং ডান হাত বাম হাতের উপর রাখলেন। তারপর রু’কুতে যাবার সময় দু’হাত বের করে উপরের দিকে উঠালেন ও ‘তাকবীর বলে রু’কুতে গেলেন। রুকু’ হতে উঠার সময় “সামি’আল্লাহ-হু লিমান হামিদাহ” বলে আবার দু’ হাত উপরে উঠালেন। তারপর দু’হাতের মাঝে মাথা রেখে সাজদাহ করলেন। [১]"
মিশকাতুল মাসাবিহ,৭৯৮,সহিহ হাদিস,وَعَنْ سَهْلِ بْنِ سَعْدٍ قَالَ كَانَ النَّاسُ يُؤْمَرُوْنَ أَنْ يَضَعَ الرَّجُلُ الْيَدَ الْيُمْنى عَلى ذِرَاعِهِ الْيُسْرى فِي الصَّلَاةِ. رَوَاهُ الْبُخَارِيُّ,সাহল ইবনু সা‘দ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, মানুষদেরকে হুকুম দেয়া হতো সলাত আদায়কারী যেন সলাতে তার ডান হাত বাম যিরা-এর উপর রাখে। [১]"
