বই,হাদিস নাম্বার,হাদিসের মান,আরবি,বর্ণনাকারী,বাংলা
সহিহ তারগিব ওয়াত তাহরিব,৪২,সহিহ হাদিস,"( صحيح) عن أبي أيوب الأنصاري قَالَ: خَرَجَ عَلَيْنَا رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ وَهُوَ مَرْعُوبٌ، فَقَالَ:""أَطِيعُونِي مَا كُنْتُ بَيْنَ أَظْهُرِكُمْ، وَعَلَيْكُمْ بِكتاب اللَّهِ، أَحِلُّوا حَلالَهُ وَحَرِّمُوا حَرَامَهُ"". (رواه الطبراني في الكبير)",আবু আইয়ূব আনসারী (রাঃ) থেকে বর্ণিত:,"তিনি আওফ বিন মালেক (রাঃ) থেকে বর্ণনা করেন। তিনি বলেনঃ রাসূলুল্লাহ (সাল্লাল্লাহু 'আলাইহি ওয়াসাল্লাম) একদা আমাদের নিকট ভীত-সন্ত্রস্ত অবস্থায় বের হয়ে এসে বললেনঃ “তোমাদের মাঝে আমি যতক্ষণ আছি, তোমরা আমার আনুগত্য কর। তোমরা আল্লাহর কিতাব আকড়ে ধর। তার মধ্যে হালাল ঘোষিত বিষয়কে হালাল গণ্য কর ও হারাম বিষয়কে হারাম গণ্য কর।” (ত্বাবরানী স্বীয় কাবীর গ্রন্থে হাদীছটি বর্ণনা করেছেন)"
সহিহ তারগিব ওয়াত তাহরিব,৪৩,সহিহ হাদিস,,ইবনে মাসউদ থেকে বর্ণিত:,মাওকূফ সূত্রে যে হাদীছটি (যঈফ তারগীব গ্রন্থে) উল্লেখ হয়েছে তা উত্তম সনদে জাবের থেকে মারফু' সূত্রে বর্ণিত হয়েছে। [১]
সহিহ তারগিব ওয়াত তাহরিব,৪৪,সহিহ হাদিস,(صحيح) عَنْ عَابِسِ بْنِ رَبِيعَةَ قَالَ رَأَيْتُ عُمَرَ بْنَ الْخَطَّابِ يُقَبِّلُ لْحَجَرَ يعني الأسود ويقولُ: إِنِّي أَعْلَمُ أَنَّكَ حَجَرٌ لَا تَنْفَعُ وَلَا تَضُرُّ وَلَوْلَا أَنِّي رَأَيْتُ رَسُولَ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يُقَبِّلُكَ مَا قَبَّلْتُكَ (رواه البخاري ومسلم وأبو داود والترمذي والنسائي),আবেস বিন রাবীআহ থেকে বর্ণিত:,"তিনি বলেনঃ আমি দেখেছি ওমর বিন খাত্তাব (রাঃ) হজরে আসওয়াদকে চুম্বন করছেন আর বলছেনঃ “আমি জানি নিঃসন্দেহে তুমি একটি পাথর। কোন অপকার করতে পারনা, কোন উপকারও করতে ক্ষমতা রাখ না। তোমায় চুম্বন করতে আমি যদি রাসূলুল্লাহ (সাল্লাল্লাহু 'আলাইহি ওয়াসাল্লাম)কে না দেখতাম তবে তোমাকে চুম্বন করতাম না।” (বুখারী, মুসলিম, আবু দাউদ, তিরমিয়ী ও নাসাঈ। হাদীছটি বর্ণনা করেছেন)"
সহিহ তারগিব ওয়াত তাহরিব,৪৫,সহিহ হাদিস,(صحيح) عن عروة بن عبد الله بن قشير قال حدثني معاوية بن قرة عن أبيه قَالَ أَتَيْتُ رَسُولَ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ فِي رَهْطٍ مِنْ مُزَيْنَةَ فَبَايَعْنَاهُ وَإِنَّ قَمِيصَهُ لَمُطْلَقُ الْأَزْرَارِ قَالَ فأَدْخَلْتُ يَدَيَّ فِي جَيْبِ قَمِيصِهِ فَمَسِسْتُ الْخَاتَمَ قَالَ عُرْوَةُ فَمَا رَأَيْتُ مُعَاوِيَةَ وَلَا ابْنَهُ قَطُّ في شتاء ولا صيف إِلَّا مُطْلِقَيْ الأَزْرَارِ * (رواه ابن ماجه وابن حبان في صحيحه واللفظ له وقال ابن ماجه إلا مطلقة أزرارهما),ওরওয়া বিন আবদুল্লাহ বিন কুশায়র থেকে বর্ণিত:,তিনি বলেনঃ মুআবিয়া বিন কুররা তার পিতার বরাতে হাদীছ বর্ণনা করেন। মুআবিয়ার পিতা কুররা বলেনঃ মুযায়না থেকে আগত একটি দলের সাথে আমি রাসূলুল্লাহ (সাল্লাল্লাহু 'আলাইহি ওয়াসাল্লাম)এর দরবারে এলাম। আমরা তার হাতে বায়আত করলাম। সে সময় তাঁর জামার খোলা গলাবন্দ দিয়ে হাত ঢুকিয়ে দিলাম অতঃপর তাঁর (পৃষ্ঠদেশে অবস্থিত) মোহরে নবুয়ত স্পর্শ করলাম। ওরাওয়া বলেনঃ এর পর থেকে শীতকাল বা গ্ৰীষ্মকালে মুআবিয়া বা তার পুত্রকে তাদের জামার গলাবন্দ খোলা ছাড়া অন্য কোন অবস্থায় দেখিনি। (ইবনু মাজাহ ও ইবনু হিব্বান হাদীছটি বর্ণনা করেছেন।)
সহিহ তারগিব ওয়াত তাহরিব,৪৬,সহিহ হাদিস,(صحيح) عَنْ مُجَاهِدٍ قَالَ كُنَّا مَعَ ابْنِ عُمَرَ فِي سَفَرٍ فَمَرَّ بِمَكَانٍ فَحَادَ عَنْهُ فَسُئِلَ لِمَ فَعَلْتَ فَقَالَ رَأَيْتُ رَسُولَ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ فَعَلَ هَذَا فَفَعَلْتُ (رواه أحمد والبزار بإسناد جيد),মুজাহিদ (রঃ) থেকে বর্ণিত:,"একদা কোন এক সফরে আমরা ইবনে ওমার (রাঃ) (আল্লাহ তার উপর রহম করুন) এর সাথে ছিলাম। তিনি এক জায়গা দিয়ে যাচ্ছিলেন। সে সময় তিনি একটু সরে গিয়ে ডান দিক বা বাম দিক দিয়ে গেলেন। জিজ্ঞেস করা হল, কেন আপনি এরূপ করলেন? তিনি বললেনঃ আমি দেখেছি রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) কে এরূপ করতে, তাই আমি এরূপ করলাম। (আহমদ ও বাযযার উত্তম সনদে হাদীছটি বর্ণনা করেছেন)"
সহিহ তারগিব ওয়াত তাহরিব,৪৭,হাসান হাদিস,(حسن) عن ابن عمر رَضِيَ اللَّهُ عَنْهُمَا أنه كان يأتي شجرة بين مكة والمدينة فيقيل تحتها ويخبر أنَّ رَسُوْلَ اللهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ كان يفعل ذلك (رواه البزار بإسناد لا بأس به),ইবনে ওমর (রাঃ) থেকে বর্ণিত:,মক্কা এবং মদীনার মাঝে অবস্থিত একটি বৃক্ষের নিকট যখন তিনি আসতেন তখন তার নীচে শুয়ে বিশ্রাম করতেন। তিনি বলতেন রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) এরূপ করতেন। (বাযযার হাদীছটি বর্ণনা করেছেন)
সহিহ তারগিব ওয়াত তাহরিব,৪৮,সহিহ হাদিস,(صحيح) عَنْ أَنَسِ بْنِ سِيرِينَ قَالَ كُنْتُ مَعَ ابْنِ عُمَرَ بِعَرَفَاتٍ فَلَمَّا كَانَ حِينَ رَاحَ رُحْتُ مَعَهُ حَتَّى أَتَى الْإِمَامَ فَصَلَّى مَعَهُ الْأُولَى وَالْعَصْرَ ثُمَّ وَقَفَ مَعَهُ وَأَنَا وَأَصْحَابٌ لِي حَتَّى أَفَاضَ الْإِمَامُ فَأَفَضْنَا مَعَهُ حَتَّى انْتَهَيْنَا إِلَى الْمَضِيقِ دُونَ الْمَأْزِمَيْنِ فَأَنَاخَ وَأَنَخْنَا وَنَحْنُ نَحْسَبُ أَنَّهُ يُرِيدُ أَنْ يُصَلِّيَ فَقَالَ غُلَامُهُ الَّذِي يُمْسِكُ رَاحِلَتَهُ إِنَّهُ لَيْسَ يُرِيدُ الصَّلَاةَ وَلَكِنَّهُ ذَكَرَ أنَّ النَّبِيَّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ لَمَّا انْتَهَى إِلَى هَذَا الْمَكَانِ قَضَى حَاجَتَهُ فَهُوَ يُحِبُّ أَنْ يَقْضِيَ حَاجَتَهُ * (رواه أحمد ورواته محتج بهم في الصحيح),আনাস বিন সীরীন থেকে বর্ণিত:,"তিনি বলেনঃ আমি একবার আরাফাতের ময়দানে ইবনে ওমার (আল্লাহ তার প্রতি রহম করুন) এর সাথে ছিলাম। যখন তিনি (আরাফাতের উদ্দেশ্যে) গমন করলেন আমিও তার সাথে গমন করলাম। ইমাম এলে তাঁর সাথে তিনি যোহর ও আসরের নামায (একসাথে কসর করে যোহরের সময়েই) আদায় করলেন। অতঃপর তিনি, আমি এবং আমার কতিপয় সাথী আরাফাতে অবস্থান নিলাম। ইমাম যখন আরাফাত ত্যাগ করে মুযদালিফার উদ্দেশ্যে যাত্রা করলেন আমরাও তার সাথে যাত্রা করলাম। ‘মাযেমায়ন' নামক স্থানের পূর্বে এক গিরী পথে পৌঁছে তিনি উট থামালেন ও অবতরণ করলেন। আমরাও উট থামালাম। আমরা ভাবলাম তিনি হয়ত সালাত আদায় করবেন। কিন্তু তার বাহনের রশি ধারণকারী ক্রীতদাস বললেনঃ তিনি এখানে কোন সালাতের ইচ্ছা করেন নি; বরং তিনি স্মরণ করেছেন যে, নবী (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) এ স্থানে এসে স্বীয় প্রাকৃতিক প্রয়োজন পূরণ করেছেন। তাই তিনিও পছন্দ করলেন এ স্থানে প্রাকৃতিক প্রয়োজন পূরণ করবেন। (ইমাম আহমাদ হাদীছটি বর্ণনা করেছেন) হাফেয মুনযেরী (রহঃ) বলেনঃ রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম)এর অনুসরণ ও তাঁর সুন্নাতের অনুকরণের ব্যাপারে সাহাবায়ে কেরাম (রাঃ) থেকে অনেক বেশী আছার বর্ণিত হয়েছে। আল্লাহই তওফীকদাতা। তিনি ছাড়া সত্য কোন রব নেই।"
সহিহ তারগিব ওয়াত তাহরিব,৪৯,সহিহ হাদিস,(صحيح) عَنْ عَائِشَةَ رَضِيَ اللَّهُ عَنْهُا قَالَتْ قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ مَنْ أَحْدَثَ فِي أَمْرِنَا هَذَا مَا لَيْسَ فِيهِ فَهُوَ رَدٌّ. (رواه البخاري ومسلم وأبو داود) ولفظه مَنْ صَنَعَ أَمْرًا عَلَى غَيْرِ أَمْرِنَا فَهُوَ رَدٌّ وابن ماجه وفي رواية لمسلم مَنْ عَمِلَ عَمَلًا لَيْسَ عَلَيْهِ أَمْرُنَا فَهُوَ رَدٌّ,আয়েশা (রাঃ) থেকে বর্ণিত:,"তিনি বলেনঃ রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) এরশাদ করেনঃ “যে ব্যক্তি আমার এই দ্বীনের মাঝে নতুন কিছু সৃষ্টি করবে যা তার অন্তর্ভুক্ত নয়। তবে তা প্রত্যাখ্যাত বা অগ্রহণ যোগ্য।” (হাদীছটি বর্ণনা করেছেন বুখারী, মুসলিম ও ইবনে মাজাহ) আবু দাউদের বর্ণনায় বলা হয়েছেঃ “আমার নিদের্শ ব্যতিরেকে যে ব্যক্তি কোন কর্ম সম্পাদন করবে, তবে উহা প্রত্যাখ্যাত।” মুসলিমের অপর বর্ণনায় বলা হয়েছেঃ “যে ব্যক্তি এমন কোন আমল করল, যে ব্যাপারে আমার নির্দেশ নেই, তবে উহা প্রত্যাখ্যাত।”"
সহিহ তারগিব ওয়াত তাহরিব,৫০,সহিহ হাদিস,(صحيح) عَنْ جَابِرِ بْنِ عَبْدِ اللَّهِ قَالَ كَأنَّ رَسُوْلَ اللهِ صَلَّى اللَّهم عَلَيْهِ وَسَلَّمَ إِذَا خَطَبَ احْمَرَّتْ عَيْنَاهُ وَعَلَا صَوْتُهُ وَاشْتَدَّ غَضَبُهُ حَتَّى كَأَنَّهُ مُنْذِرُ جَيْشٍ يَقُولُ صَبَّحَكُمْ وَمَسَّاكُمْ وَيَقُولُ بُعِثْتُ أَنَا وَالسَّاعَةُ كَهَاتَيْنِ وَيَقْرُنُ بَيْنَ إِصْبَعَيْهِ السَّبَّابَةِ وَالْوُسْطَى وَيَقُولُ أَمَّا بَعْدُ فَإِنَّ خَيْرَ الْحَدِيثِ كِتَابُ اللَّهِ وَخَيْرُ الْهُدَى هُدَى مُحَمَّدٍ وَشَرُّ الْأُمُورِ مُحْدَثَاتُهَا وَكُلُّ بِدْعَةٍ ضَلَالَةٌ ثُمَّ يَقُولُ أَنَا أَوْلَى بِكُلِّ مُؤْمِنٍ مِنْ نَفْسِهِ مَنْ تَرَكَ مَالًا فَلِأَهْلِهِ وَمَنْ تَرَكَ دَيْنًا أَوْ ضَيَاعًا فَإِلَيَّ وَعَلَيَّ. (رواه مسلم وابن ماجه وغيرهما),জাবের (রাঃ) থেকে বর্ণিত:,"তিনি বলেনঃ রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) যখন খুতবা দিতেন তখন তার চক্ষুযুগল লালবর্ণ ধারণ করত। কণ্ঠস্বর উচু হত এবং ক্ৰোধ কঠিন আকার ধারণ করত। দেখে মনে হত তিনি কোন সৈন্য বাহিনীকে সতর্কবানী শুনাচ্ছেন। বলতেনঃ সকালে বা বিকালে শত্রুর আক্রমন থেকে তোমরা সতর্ক হও। আর বলতেনঃ এমন সময় আমাকে প্রেরণ করা হয়েছে যখন আমি এবং কিয়ামত এরূপ। একথা বলে তিনি স্বীয় তর্জনী ও মধ্যমাকে একত্রিত করতেন। তিনি আরো বলতেনঃ “অতঃপর, সর্বোত্তম বাণী হল আল্লাহর কিতাব। সর্বোত্তম হেদায়াত হল মুহাম্মাদের হেদায়াত। সবচেয়ে নিকৃষ্ট ব্যাপার হল এর মাঝে নতুন কিছু সৃষ্টি করা। আর প্রত্যেক বিদআতই ভ্ৰষ্টতা। অতঃপর বলতেনঃ প্রত্যেক মুমিনের নিজ প্রাণের চেয়ে আমি তার অধিক নিকটবর্তী বন্ধু। যে ব্যক্তি কোন সম্পদ রেখে মৃত্যু বরণ করবে সে সম্পদ তার উত্তরাধিকারদের জন্য হবে। আর যে ব্যক্তি কোন ঋণ বা সন্তান ছেড়ে যাবে, সে ঋণ আমিই পরিশোধ করব, সে সন্তানদের ভরণ-পোষণ আমারই দায়িত্বে।” (মুসলিম, ইবনু মাজাহ প্রমুখ হাদীছটি বর্ণনা করেছেন)"
সহিহ তারগিব ওয়াত তাহরিব,৫১,হাসান সহিহ,(حسن صحيح) عَنْ مُعَاوِيَةَ بْنِ أَبِي سُفْيَانَ أَنَّهُ قَامَ فِينَا فَقَالَ أَلَا أنَّ رَسُوْلَ اللهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَامَ فِينَا فَقَالَ أَلَا إِنَّ مَنْ قَبْلَكُمْ مِنْ أَهْلِ الْكِتَابِ افْتَرَقُوا عَلَى ثِنْتَيْنِ وَسَبْعِينَ مِلَّةً وَإِنَّ هَذِهِ الْمِلَّةَ سَتَفْتَرِقُ عَلَى ثَلَاثٍ وَسَبْعِينَ ثِنْتَانِ وَسَبْعُونَ فِي النَّارِ وَوَاحِدَةٌ فِي الْجَنَّةِ وَهِيَ الْجَمَاعَةُ. رواه أحمد وأبو داود وزاد في رواية وَإِنَّهُ لَيَخْرُجُ مِنْ أُمَّتِي أَقْوَامٌ تَتَجَارَى بِهِمْ الْأَهْوَاءُ كَمَا يَتَجَارَى الْكَلَبُ بِصَاحِبِهِ لَا يَبْقَى مِنْهُ عِرْقٌ وَلَا مَفْصِلٌ إِلَّا دَخَلَهُ *,মুআবিয়া (রাঃ) থেকে বর্ণিত:,"তিনি বলেনঃ একদা রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) আমাদের মাঝে দন্ডায়মান হলেন, অতঃপর বললেনঃ “জেনে রেখো! তোমাদের পূর্ব যুগের আহলে কিতাবগণ বাহাত্তর দলে বিভক্ত হয়েছিল। নিঃসন্দেহে এই উম্মত অচিরেই তেহাত্তর দলে বিভক্ত হবে। তন্মধ্যে বাহাত্তর দলই জাহান্নামে যাবে, আর একটি মাত্র দল যাবে জান্নাতে, সে দলটি হল জামাআত। [১] (হাদীছটি বর্ণনা করেছেন আহমাদ ও আবু দাউদ) অন্য বর্ণনায় আবু দাউদ বৃদ্ধি করেছেনঃ ""এবং অচিরেই আমার উম্মতের মধ্যে কতিপয় দল বের হবে। কুকুরের দংশনে কালাব [২] নামক একধরণের রোগের জীবানু যেমন রোগীর সমস্ত শরীর প্রবাহিত হয় তেমনি প্রবৃত্তি তাদের মধ্যে প্রবাহিত হবে। তার কোন শিরা-উপশিরা বা কোন জোড়া অবশিষ্ট থাকবে না।"
সহিহ তারগিব ওয়াত তাহরিব,৫২,সহিহ হাদিস,(صحيح) عَنْ أَبِي بَرْزَةَ عَنْ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ إِنَّ مِمَّا أَخْشَى عَلَيْكُمْ شَهَوَاتِ الْغَيِّ فِي بُطُونِكُمْ وَفُرُوجِكُمْ وَمُضِلَّاتِ الْهَوَى. رواه أحمد والبزار والطبراني,আবু বারযাহ (রাঃ) থেকে বর্ণিত:,"তিনি নবী (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) থেকে বর্ণনা করেন, তিনি বলেন, “নিশ্চয় আমি তোমাদের উপর যা আশংকা করছি তা হচ্ছে, পেটের ব্যাপারে এবং যৌনাঙ্গের বিষয়ে লোভে পড়ে পথভ্রষ্ট হওয়া এবং প্রবৃত্তির অনুসরণ করে বিভ্রান্ত হওয়া।"" (হাদীছটি বর্ণনা করেছেন আহমদ, ত্বাবরানী ও বাযযার)"
সহিহ তারগিব ওয়াত তাহরিব,৫৩,হাসান লিগাইরিহি,(حسن لغيره) عن أنس رَضِيَ اللَّهُ عَنْهُ عَنْ رَسُوْلِ اللهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قال وأما المهلكات فشح مطاع وهوى متبع وإعجاب المرء بنفسه (رواه البزار والبيهقي وغيرهما),আনাস (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেছেনঃ “আর ধ্বংসকারী বিষয় সমূহ হলঃ অনুগত লোভ, অনুসৃত প্রবৃত্তি এবং মানুষের নিজেকে নিয়ে অহংকার বা (আত্মগরিমা)।” (বাযযার, বায়হাকী প্রমুখ হাদীছটি বর্ণনা করেছেন)"
সহিহ তারগিব ওয়াত তাহরিব,৫৪,সহিহ হাদিস,(صحيح) عن أنَسِ بْنِ ماَلِكٍ رَضِيَ اللَّهُ عَنْهُ قَالَ: قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ إِنَّ اللهَ تَعَالَى حَجَزَ التَّوْبَةَ عَنْ كُلِّ صَاحِبِ بِدْعَةٍ حتى يدع بدعته (رواه الطبراني وإسناده حسن ),আনাস বিন মালেক (রাঃ) থেকে বর্ণিত:,"তিনি বলেনঃ রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেছেনঃ “আল্লাহ তা’আলা বিদআতকারীর তওবায় প্রতিবন্ধকতা সৃষ্টি করে রাখেন যতক্ষণ না সে তার বিদআত পরিত্যাগ না করে।"" (ত্বাবরানী হাসান সনদে হাদীছটি বর্ণনা করেছেন)"
সহিহ তারগিব ওয়াত তাহরিব,৫৫,সহিহ হাদিস,(صحيح) عَنْ عِرْبَاضِ بْنِ سَارِيَةَ رَضِيَ اللَّهُ عَنْهُ قَالَ: قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ : وَإِيَّاكُمْ وَمُحْدَثَاتِ الْأُمُورِ فَإِنَّ كُلَّ مُحْدَثَةٌ ضَلَالَةٌ. رواه أبو داود والترمذي وابن ماجه وابن حبان,এরবায বিন সারিয়া (রাঃ) থেকে বর্ণিত:,"তিনি বলেনঃ রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেছেনঃ “(ধর্মের মাঝে) নতুন কিছু সৃষ্টি করা থেকে তোমরা সাবধান! কেননা প্রত্যেক নতুন সৃষ্টি পথভ্রষ্টতা।” (আবু দাউদ, তিরমিযী, ইবনু মাজাহ, ইবনু হিব্বান হাদীছটি বর্ণনা করেছেন)"
সহিহ তারগিব ওয়াত তাহরিব,৫৬,সহিহ হাদিস,"(صحيح) عن عبد الله بن عمرو رَضِيَ اللَّهُ عَنْهُمَا قَالَ: قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ لِكُلِّ عَمَلٍ شِرَّةً , وَلِكُلِّ شِرَّةٍ فَتْرَةٌ فَإِمَّا إِلَى سُنَّةٍ وَإِمَّا إِلَى بِدْعَةٍ , فَمَنْ كَانَتْ فَتْرَتُهُ إِلَى سُنَّتِي فَقَدِ اهْتَدَى , وَمَنْ كَانَتْ فَتْرَتُهُ إِلَى غَيْرِ ذَلِكَ فَقَدْ هَلَكَ. رواه ابن أبي عاصم وابن حبان في صحيحه",আবদুল্লাহ বিন আমর (রাঃ) থেকে বর্ণিত:,"তিনি বলেনঃ রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) এরশাদ করেনঃ “প্রতিটি কর্মের একটি উৎসাহ-উদ্দীপনা থাকে। আর সে উদ্দীপনার মধ্যে অবসন্নতা এবং বিরতী আসে। সুতরাং সুন্নাত পর্যন্ত গিয়ে যার বিরতী ঘটে সেই সঠিক পথপ্ৰাপ্ত হয়। আর যার বিরতী হয় অন্য কিছুতে সে নিশ্চিতভাবে ধ্বংস প্রাপ্ত।"" (ইবনু আবী আছেম ও ইবনু হিব্বান হাদীছটি বর্ণনা করেছেন।) [১]"
সহিহ তারগিব ওয়াত তাহরিব,৫৭,সহিহ হাদিস,(صحيح) عَنْ أبِيْ هُرَيْرَةَ عَنْ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ إِنَّ لِكُلِّ عَمَلٍ شِرَّةً وَلِكُلِّ شِرَّةٍ فَتْرَةً فَإِنْ كَانَ صَاحِبُهَا سَدَّدَ وَقَارَبَ فَارْجُوهُ وَإِنْ أُشِيرَ إِلَيْهِ بِالْأَصَابِعِ فَلَا تَعُدُّوهُ.,উক্ত হাদীছটি তিরমিযী এবং ইবনু হিব্বানও আবু হুরায়রা (রাঃ) থেকে বর্ণিত:,"নবী (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেনঃ “প্রতিটি কর্মের একটি উৎসাহ-উদ্দীপনা থাকে। আর সে উদ্দীপনার মধ্যে আসে অবসন্নতা এবং বিরতী। উদ্দোমশীল সেই ব্যক্তি যদি মধ্যম পন্থা অবলম্বন করে এবং বাড়াবাড়ি ও শিথীলতা করে সঠিকভাবে আমল করে, তবে আমি তার সফলতার আশা করতে পারি। আর যদি তার দিকে আঙ্গুল দিয়ে ইঙ্গিত করা হয়। [১] তবে তাকে সৎ ব্যক্তির মধ্যে গণ্য করিও না।”"
সহিহ তারগিব ওয়াত তাহরিব,৫৮,সহিহ হাদিস,(صحيح) عَنْ أَنَسٍ رَضِيَ اللَّهُ عَنْهُ قَالَ: قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ مَنْ رَغِبَ عَنْ سُنَّتِي فَلَيْسَ مِنِّي * رواه مسلم,আনাস (রাঃ) থেকে বর্ণিত:,"তিনি বলেনঃ রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেছেনঃ “যে ব্যক্তি আমার সুন্নত থেকে বিমুখ হল, সে আমার (উম্মতের) অন্তর্ভুক্ত নয়।” (মুসলিম হাদীছটি বর্ণনা করেছেন) শায়খ আলবানী বলেন, হাদীছটি আরো বর্ণনা করেছেন বুখারী ও নাসাঈ"
সহিহ তারগিব ওয়াত তাহরিব,৫৯,সহিহ হাদিস,(صحيح) وَعَنْ العرباض بن ساَرِيَةَ رَضِيَ اللَّهُ عَنْهُ أنه سمع رسول الله صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يقول لَقَدْ تَرَكْتُكُمْ عَلَى مِثْلِ الْبَيْضَاءِ لَيْلُهَا كَنَهَارِهَا لَا يَزِيغُ عَنْهَا إِلَّا هَالِكٌ. رواه ابن أبي عاصم في كتاب السنة بإسناد حسن,এরবায বিন সারিয়া (রাঃ) থেকে বর্ণিত:,"তিনি রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) কে একথা বলতে শুনেছেনঃ “আমি তোমাদেরকে ছেড়ে যাচ্ছি (এমন দ্বীন ও সুস্পষ্ট প্রমাণের উপর) যার শুভ্রতা ও উজ্জলতা এত স্বচ্ছ, যার রাতও দিনের ন্যায় পরিস্কার।[১] ধ্বংশপ্রাপ্ত ব্যক্তি ছাড়া এ থেকে কেউ বক্রপথে চলে না।” (ইবনু আবী আসেম কিতাবুস সুন্নাহ গ্রন্থে হাসান সনদে বর্ণনা করেন।) (শায়খ আলবানী বলেন, হাদীছটি আরো বর্ণনা করেছেন ইমাম আহমদ, ইবনু মাজাহ ও হাকেম)"
সহিহ তারগিব ওয়াত তাহরিব,৬০,সহিহ হাদিস,"(صحيح) وَعَنْ عَمْرِو بن زُرَارَةَ، قَالَ: وَقَفَ عَلَيَّ عَبْدُ اللَّهِ يعني ابن مسعود وَأَنَا أَقُصُّ فِي الْمَسْجِدِ، فَقَالَ:""يَا عَمْرُو لَقَدِ ابْتَدَعْتَ بِدْعَةً ضَلالَةً، أَوَ إنَّكَ لأَهْدَى مِنْ مُحَمَّدٍ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ وَأَصْحَابِهِ، وَلَقَدْ رَأَيْتُهُمْ تَفَرَّقُوا عَنِّي حَتَّى رَأَيْتُ مَكَانِي مَا فِيهِ أَحَدٌ"". (رواه الطبراني في الكبير)",আমর বিন যারারাহ থেকে বর্ণিত:,"তিনি বলেনঃ আমি কিচ্ছা কাহিনী বয়ান করছিলাম। এসময় আবদুল্লাহ বিন মাসউদ আমার সামনে দন্ডায়মান হলেন, অতঃপর বললেনঃ হে আমর! অবশ্যই তুমি পথভ্ৰষ্ট বিদআত আবিস্কার করেছ, অথবা তুমি মুহাম্মাদ (সাঃ) ও তাঁর সাহাবীদের থেকে অধিক হেদায়াত প্রাপ্ত হয়ে গেছ! তিনি বলেন, আমি দেখলাম (একথা শুনে) শ্রোতারা সবাই আমার সামনে থেকে সরে গেল। এমনকি একজনও রইল না। (ত্বাবরানী কবীর গ্রন্থে এবং দারেমী এ হাদীছটির অনুরূপ আরো পূর্ণরূপে হাদীছটি বর্ণনা করেছেন।)"
